2005-01-01T07:09:00.000Z	carlos	because usualy the .rej is empty (with a message that you should look at the file)
2005-01-01T07:09:00.000Z	bob2	file a bug asking that redo do that then? :)
2005-01-01T07:09:00.000Z	bob2	yeah
2005-01-01T07:09:00.000Z	carlos	ok
2005-01-01T07:09:00.000Z	carlos	bob2: are you using malone now?
2005-01-01T07:09:00.000Z	bob2	especially now that -t is the default for star-merge, it's confusing that redo does not
2005-01-01T07:09:00.000Z	bob2	erm, I don't know
2005-01-01T07:16:00.000Z	bob2	I know we were going to switch at some point, but I on't know if we did
2005-01-01T07:17:00.000Z	carlos	bob2: it's open to the public atm
2005-01-01T07:17:00.000Z	carlos	so I suppose that it depends on you to use it for bazaar
2005-01-01T07:17:00.000Z	carlos	we are going to use it for Rosetta as soon as I send the announcement tonight
2005-01-01T07:18:00.000Z	bob2	oh, cool
2005-01-01T07:22:00.000Z	bob2	no bugs on bazaar in it yet, I'll wait for robert or brad to tell me it's ready to roll, I think
2005-01-01T07:22:00.000Z	carlos	bob2: brad is on holidays
2005-01-01T07:23:00.000Z	bob2	ah
2005-01-01T07:23:00.000Z	bob2	so is robert
2005-01-01T07:32:00.000Z	jblack	bob2!
2005-01-01T07:59:00.000Z	jblack	Yeah. I don't believe redo isn't doing three way yet.
2005-01-01T08:07:00.000Z	elmo	stub/spiv: around ?
2005-01-01T08:17:00.000Z	elmo	jblack: ?
2005-01-01T08:17:00.000Z	jblack	Yeah? 
2005-01-01T08:18:00.000Z	elmo	jblack: I need to reboot production and devel supermirror - ok?
2005-01-01T08:18:00.000Z	jblack	checking
2005-01-01T08:19:00.000Z	jblack	go ahead
2005-01-01T08:20:00.000Z	elmo	thanks, rebooting
2005-01-01T08:20:00.000Z	jblack	it won't hurt devel if you reboot it whenever you like.
2005-01-01T08:20:00.000Z	jblack	on production, the only thing you need to watch out for is whether or not tla is running
2005-01-01T08:21:00.000Z	jblack	Everything I write is lock safe, but tla itself isn't.
2005-01-01T08:23:00.000Z	elmo	okay, both back
2005-01-01T08:24:00.000Z	jblack	thanks
2005-01-01T11:48:00.000Z	salgado	hey stub. you haven't commited that patch for the preferred email and the temp email table, right?
2005-01-01T01:33:00.000Z	wasabi	huh. i wonder if making xserver kick off dpkg-reconfigure on itself when it fails to start is a good idea.
2005-01-01T01:33:00.000Z	wasabi	heh.
2005-01-01T01:33:00.000Z	wasabi	!!! HACK !!!
2005-01-01T02:20:00.000Z	bob2	how annoying
2005-01-01T02:20:00.000Z	bob2	my laptop will only associate with my AP for about 20 seconds
2005-01-01T02:20:00.000Z	bob2	then it drops
2005-01-01T02:55:00.000Z	yann_	hello :)
2005-01-01T02:55:00.000Z	yann_	any webmaster of ubuntulinux.org, or a way to contact one of theme? didn't get any answer to my mails :/
2005-01-01T02:56:00.000Z	yann_	we're creating a french support site for ubuntu, including a forum, would be nice if there could be a link in http://www.ubuntulinux.org/community/forums/
2005-01-01T03:14:00.000Z	bob2	who did you email?
2005-01-01T03:15:00.000Z	yann_	info & webmaster @ ubuntulinux.org
2005-01-01T03:20:00.000Z	bob2	when?
2005-01-01T03:20:00.000Z	yann_	the first about a month ago, the second about 2 weeks ago
2005-01-01T03:21:00.000Z	yann_	both were about a french site about ubuntu
2005-01-01T03:23:00.000Z	yann_	12/13/2004 07:33 PM
2005-01-01T03:23:00.000Z	yann_	from etheeten@gmail.com
2005-01-01T03:23:00.000Z	yann_	if that could help you :|
2005-01-01T03:23:00.000Z	yann_	that was to trademarks@ubuntulinux.org
2005-01-01T03:25:00.000Z	yann_	the first mail is from 11/30/2004 01:54 AM , to info@ubuntulinux.org, from yann@mandragor.org
2005-01-01T03:25:00.000Z	yann_	does that help? :|
2005-01-01T03:34:00.000Z	yann_	well, do you think I should try to mail again? :/
2005-01-01T04:52:00.000Z	bob2	hm, no cds yet
2005-01-01T04:53:00.000Z	bob2	mako: if the cds claimed to have shipped on nov 8th, but aren't here yet, is it time to start wondering?
2005-01-01T04:56:00.000Z	calc	wow that is a while
2005-01-01T04:57:00.000Z	calc	i got mine back at thanksgiving
2005-01-01T05:31:00.000Z	bob2	daniels: my X laptop gets very unhappy when I start a second X server
2005-01-01T06:34:00.000Z	wasabi	I still haven't gotten mine either.
2005-01-01T06:34:00.000Z	wasabi	CD's that is.
2005-01-01T06:36:00.000Z	bob2	have you checked shipit.ubuntu.com?
2005-01-01T06:41:00.000Z	kergan	how long does it take on average
2005-01-01T06:42:00.000Z	bob2	depends on when you order
2005-01-01T06:42:00.000Z	bob2	they go out in bunches
2005-01-01T06:42:00.000Z	kergan	i orderd them aroung turkey day
2005-01-01T06:42:00.000Z	kergan	and not it finaly told me thay sent them on the 6th of this month
2005-01-01T06:44:00.000Z	bob2	should be there very soon then
2005-01-01T06:47:00.000Z	kylem	bob2, i've the same problem. (same ship date too)
2005-01-01T06:47:00.000Z	kergan	2 weeks
2005-01-01T06:47:00.000Z	kergan	really
2005-01-01T06:47:00.000Z	kergan	wow thats fast specaly since its the x-mas malling seasion
2005-01-01T07:00:00.000Z	calc	they are shipped from switzerland i think
2005-01-01T07:00:00.000Z	calc	so probably takes a while
2005-01-01T07:00:00.000Z	fabbione	morning
2005-01-01T07:00:00.000Z	calc	fabbione: hi
2005-01-01T07:08:00.000Z	doko	morning all
2005-01-01T07:10:00.000Z	fabbione	hey doko
2005-01-01T07:10:00.000Z	fabbione	doko: we need a 64bit gcc for ppc
2005-01-01T07:13:00.000Z	doko	fabbione: see on chinstrap:~doko/gcc/
2005-01-01T07:14:00.000Z	fabbione	sw33t
2005-01-01T07:14:00.000Z	fabbione	why isn't uploaded?
2005-01-01T07:16:00.000Z	doko	it's C only, we don't a 64bit glibc, no priority, ...
2005-01-01T07:16:00.000Z	fabbione	doko: we need the gcc for the 64bit kernel :-)
2005-01-01T07:16:00.000Z	fabbione	the rest can wait
2005-01-01T07:17:00.000Z	fabbione	doko: we will need a very minimal amount of packages in 64 bit
2005-01-01T07:17:00.000Z	calc	just buy an x86-64 ;)
2005-01-01T07:18:00.000Z	fabbione	like gcc, libc, ncurses and something like sparc-utils
2005-01-01T07:18:00.000Z	calc	does ubuntu work on g5's already?
2005-01-01T07:18:00.000Z	fabbione	calc: our buildd are g5
2005-01-01T07:18:00.000Z	calc	cool
2005-01-01T07:18:00.000Z	fabbione	but they are running UP/32bit
2005-01-01T07:18:00.000Z	calc	oh
2005-01-01T07:18:00.000Z	fabbione	because of kernel limitations
2005-01-01T07:18:00.000Z	calc	that kinda sucks, wasting half of the system then
2005-01-01T07:19:00.000Z	calc	is it numa like amd64?
2005-01-01T07:19:00.000Z	fabbione	that's why we need gcc 64bit & so on...
2005-01-01T07:19:00.000Z	fabbione	no idea...
2005-01-01T07:19:00.000Z	fabbione	i am not into ppc at all
2005-01-01T07:19:00.000Z	calc	oh ok
2005-01-01T07:19:00.000Z	fabbione	i just need to prepare the kernel for elmo to test at the datacenter :)
2005-01-01T07:20:00.000Z	doko	32bit apps on ppc are usually faster.
2005-01-01T07:20:00.000Z	fabbione	doko: it is like sparc
2005-01-01T07:20:00.000Z	calc	32bit is usually faster in general except when you have a braindead arch like x86
2005-01-01T07:20:00.000Z	fabbione	64bit kernel, 32 bit userland
2005-01-01T07:20:00.000Z	fabbione	and only a few userland packages in 64bit
2005-01-01T07:20:00.000Z	fabbione	like pgsql and stuff like that
2005-01-01T07:20:00.000Z	calc	a 32bit x86-64 would be interesting
2005-01-01T07:21:00.000Z	calc	i wonder if it would be even faster (if its even possible to force it into such a mode)
2005-01-01T07:24:00.000Z	fabbione	installing on 9600bps serial console is the pain
2005-01-01T07:26:00.000Z	wasabi	dont suppose anybody who knows much about preseeding base-config is awake
2005-01-01T07:31:00.000Z	fabbione	wasabi: just ask
2005-01-01T07:32:00.000Z	wasabi	Well.... trying to find the right preseeding values to get hoary's base-config to skip everything.
2005-01-01T07:32:00.000Z	wasabi	Tried everything I can and it's still asking for username, passwor,d and showing the welcome and timezone screens
2005-01-01T07:33:00.000Z	fabbione	wasabi: preseeding isn't always enough
2005-01-01T07:33:00.000Z	fabbione	you need to workaround some debconf priorities as well
2005-01-01T07:33:00.000Z	wasabi	Hmmm.
2005-01-01T07:33:00.000Z	wasabi	Well, not sure how to adjust the priorities of base-config, which is started automatically.
2005-01-01T07:34:00.000Z	fabbione	you need to edit the scripts
2005-01-01T07:34:00.000Z	wasabi	the base-config scripts?
2005-01-01T07:34:00.000Z	fabbione	yes
2005-01-01T07:34:00.000Z	wasabi	nuh.
2005-01-01T07:34:00.000Z	wasabi	buh.
2005-01-01T07:34:00.000Z	wasabi	that's not easy. =/
2005-01-01T07:37:00.000Z	fabbione	i never said it was :)
2005-01-01T07:37:00.000Z	wasabi	I was just hoping.
2005-01-01T07:37:00.000Z	wasabi	It should be easier.
2005-01-01T07:39:00.000Z	wasabi	So, there a howto? ;0
2005-01-01T07:40:00.000Z	fabbione	just read the code? ;)
2005-01-01T07:40:00.000Z	wasabi	=(
2005-01-01T07:56:00.000Z	pitti	Morning
2005-01-01T08:10:00.000Z	fabbione	hey pitti
2005-01-01T09:11:00.000Z	pitti	Hi mvo
2005-01-01T09:12:00.000Z	mvo	hi pitti 
2005-01-01T09:28:00.000Z	sid77	hi
2005-01-01T09:43:00.000Z	pitti	Hi seb128 
2005-01-01T09:44:00.000Z	Treenaks	"seb128 broke my gnome" ?
2005-01-01T09:44:00.000Z	seb128	morning
2005-01-01T09:44:00.000Z	seb128	(mataro server)
2005-01-01T09:44:00.000Z	seb128	Treenaks: hum ?
2005-01-01T09:44:00.000Z	Treenaks	seb128: why did I have to rm ~/.gnome2/session to make my panel work again? :)
2005-01-01T09:45:00.000Z	seb128	"seb128 broke your panel"
2005-01-01T09:45:00.000Z	Treenaks	seb128: and nautilus.. I couldn't right-click on the desktop either
2005-01-01T09:45:00.000Z	seb128	Treenaks: killall gnome-vfs-daemon nautilus gnome-panel trashapplet
2005-01-01T09:45:00.000Z	seb128	nothing to do with the session
2005-01-01T09:45:00.000Z	seb128	that's a gnome-vfs-daemon bug
2005-01-01T09:45:00.000Z	Treenaks	seb128: removing the session fixed it for me
2005-01-01T09:46:00.000Z	seb128	no
2005-01-01T09:46:00.000Z	seb128	restarting fixed it
2005-01-01T09:46:00.000Z	seb128	no ?
2005-01-01T09:46:00.000Z	seb128	the bug doesn't happen every time
2005-01-01T09:46:00.000Z	Treenaks	seb128: no, I tried to log in 3 times -- each time the panel "hung".. removing the session file -> it worked again
2005-01-01T09:47:00.000Z	Treenaks	seb128: so that was a coincidence?
2005-01-01T09:47:00.000Z	seb128	yep
2005-01-01T09:47:00.000Z	seb128	you have kept the session ?
2005-01-01T09:48:00.000Z	Treenaks	I moved it aside instead of rm'ing it, so yes
2005-01-01T09:48:00.000Z	Treenaks	not that I used it for anything but starting gaim.. but hey
2005-01-01T09:48:00.000Z	seb128	you can retry to put it again and see if it bugs
2005-01-01T09:49:00.000Z	Treenaks	tonight, when I'm with the machine again :)
2005-01-01T09:49:00.000Z	seb128	ok
2005-01-01T09:49:00.000Z	seb128	if the session is broken open a bug with it :)
2005-01-01T09:51:00.000Z	seb128	brrr
2005-01-01T09:51:00.000Z	seb128	-9C according to my weather
2005-01-01T09:51:00.000Z	seb128	at least now it feels like december :)
2005-01-01T09:55:00.000Z	Treenaks	8)
2005-01-01T10:19:00.000Z	pitti	daniels: ping
2005-01-01T10:20:00.000Z	pitti	Kamion: already awake?
2005-01-01T10:25:00.000Z	pitti	Keybuk: here?
2005-01-01T10:26:00.000Z	seb128	pitti: apparently you are the only one working here :p
2005-01-01T10:26:00.000Z	fabbione	pitti: daniels is in vac...
2005-01-01T10:26:00.000Z	pitti	yes, I remembered about daniels as soon as I hit enter :-/
2005-01-01T10:27:00.000Z	pitti	I need a native English speaker to review an USN text
2005-01-01T10:27:00.000Z	mvo	pitti: how can I train pmount to not sync mount certain volumes in warty? i.e. external HDs
2005-01-01T10:28:00.000Z	pitti	mvo: upgrade to hal/pmount/gvm of Hoary :-)
2005-01-01T10:28:00.000Z	pitti	mvo: seriously, this is not trivial in Warty
2005-01-01T10:28:00.000Z	pitti	mvo: the easiest solution is probably to add an fstab entry
2005-01-01T10:28:00.000Z	mvo	pitti: aye, thanks#
2005-01-01T10:29:00.000Z	pitti	gosh, all channels are so quiet today - it almost feels like it was christmas, or so...
2005-01-01T10:30:00.000Z	ogra	heh
2005-01-01T10:30:00.000Z	seb128_	I can make some noise if you want :p
2005-01-01T10:30:00.000Z	mvo	lalalalala
2005-01-01T10:30:00.000Z	ogra	lololo
2005-01-01T10:30:00.000Z	mvo	let's sing a christmas song
2005-01-01T10:30:00.000Z	mvo	;)
2005-01-01T10:30:00.000Z	ogra	hehe
2005-01-01T10:31:00.000Z	pitti	Frhliche Weihnacht berall 
2005-01-01T10:31:00.000Z	Treenaks	*shudder*
2005-01-01T10:31:00.000Z	ogra	lalalalalala la lala
2005-01-01T10:31:00.000Z	mvo	Treenaks: come on, now a dutch one !
2005-01-01T10:31:00.000Z	ogra	yay
2005-01-01T10:31:00.000Z	pitti	
2005-01-01T10:32:00.000Z	seb128_	lalala
2005-01-01T10:38:00.000Z	wasabi	*bathes
2005-01-01T10:54:00.000Z	seb128	hum
2005-01-01T10:54:00.000Z	seb128	and now
2005-01-01T10:54:00.000Z	seb128	/usr/bin/env: python: No such file or directory
2005-01-01T10:54:00.000Z	seb128	(running dput)
2005-01-01T10:55:00.000Z	pitti	seb128: if it gives you a better feeling, my python XML support is gone, too
2005-01-01T10:55:00.000Z	seb128	:(
2005-01-01T10:55:00.000Z	pitti	Mithrandir: ping
2005-01-01T11:09:00.000Z	fabbione	doko: did you realize that you uploaded gcc3.4 as native package?
2005-01-01T11:09:00.000Z	fabbione	no
2005-01-01T11:09:00.000Z	fabbione	nevermind
2005-01-01T11:09:00.000Z	fabbione	i am on crack
2005-01-01T11:10:00.000Z	Kamion	pitti: yo
2005-01-01T11:10:00.000Z	fabbione	Kamion: i did bootstrap the sparc :-)
2005-01-01T11:11:00.000Z	Kamion	cool
2005-01-01T11:11:00.000Z	fabbione	plenty of problems, but nothing unfixable
2005-01-01T11:11:00.000Z	fabbione	for some reasons d-i installed a -smp kernel (=kabuum)
2005-01-01T11:11:00.000Z	Kamion	that's easy to sort out
2005-01-01T11:11:00.000Z	fabbione	and it didn't find silo-installer or couldn't install silo for some reasons
2005-01-01T11:12:00.000Z	fabbione	and it did add restricted to sources.list
2005-01-01T11:12:00.000Z	fabbione	that's another kabuum
2005-01-01T11:12:00.000Z	fabbione	probably 2 of them are related
2005-01-01T11:12:00.000Z	Kamion	not really interested in kludging the restricted thing for sparc only; fix your archive :)
2005-01-01T11:13:00.000Z	fabbione	Kamion: well... there is nothing restricted for sparc...
2005-01-01T11:13:00.000Z	Kamion	for the rest, can you send me /var/log/debian-installer/syslog from the installed system?
2005-01-01T11:13:00.000Z	fabbione	but yeah...
2005-01-01T11:13:00.000Z	fabbione	i will fix my archive
2005-01-01T11:13:00.000Z	Kamion	sure, but d-i doesn't get to know that
2005-01-01T11:13:00.000Z	fabbione	sure i can
2005-01-01T11:13:00.000Z	Kamion	the silo thing is weird
2005-01-01T11:14:00.000Z	fabbione	it might be something wrong on the archive... i didn't spend too much time on it
2005-01-01T11:14:00.000Z	Kamion	oh, *crap*, silo-installer is RETARDED
2005-01-01T11:14:00.000Z	Kamion	ok, that's silo-installer brokenness which needs to be fixed
2005-01-01T11:14:00.000Z	fabbione	Kamion: oh.. ok
